-2.896467365156118758e+06
-5.034538940018183695e+00
1.018318705581651784e+03
5.069474757907691674e+04
2.997061162179304301e+04
2.112302671158251906e+04
1.518795333644454331e+03
3.044030523968475609e+04
4.729750545671276632e+04
1.135329617962212296e+03
4.792625458021968370e+03
-1.944555603038709478e+03
