-2.896467365156237967e+06
-5.034538940015949038e+00
1.018318705581656445e+03
5.069474757907699677e+04
2.997061162179395251e+04
2.112302671158849262e+04
1.518795333644505718e+03
3.044030523968580383e+04
4.729750545671836881e+04
1.135329617962280736e+03
4.792625458022437670e+03
-1.944555603038672189e+03
