-2.896467365156118758e+06
-5.034538940018155273e+00
1.018318705581651784e+03
5.069474757907690946e+04
2.997061162179304665e+04
2.112302671158252997e+04
1.518795333644453876e+03
3.044030523968477428e+04
4.729750545671276632e+04
1.135329617962211614e+03
4.792625458021967461e+03
-1.944555603038709705e+03
